title,creation_date,medium,department,item_width,item_height,item_depth,classification,full_name,nationality,img_url,value,small_img_url,total
Border,late 18th century,"flax thread, reticella",Decorative Arts and Design,9.25,66.25,0.0,Textiles,unknown Italian,Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/9728/CMA-69-46-19.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/9728/sizes/CMA-69-46-19-420.jpg,19.0
Pot-de-crème,1751-1760,glazed porcelain,Decorative Arts and Design,3.25,3.875,2.5,Ceramics,Tournai Porcelain Factory,Belgian,https://cmoa-collection-images.s3.amazonaws.com/thing/5738/CMA-70-1-4-A-B.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/5738/sizes/CMA-70-1-4-A-B-420.jpg,7.0
Rent Day,late 16th-early 17th century,oil on panel,Fine Arts,45.0,33.25,2.75,paintings,Pieter Brueghel II,Flemish,https://cmoa-collection-images.s3.amazonaws.com/thing/219268/1006100.jpg,1.1,https://cmoa-collection-images.s3.amazonaws.com/thing/219268/sizes/1006100-420.jpg,22.0
Vase,late 19th century,,Decorative Arts and Design,0.0,19.0,0.0,Ceramics,Christopher Dresser|Ault Pottery,British|,https://cmoa-collection-images.s3.amazonaws.com/thing/20492/43.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/20492/sizes/43-420.jpg,3.0
The Passion: The crowning with thorns,1596-1598,engraving,Fine Arts,4.125,5.938,0.0,prints,Karel van Mander I|Jacques de Gheyn II|Zacharias Dolendo,Dutch|Dutch|Netherlandish,https://cmoa-collection-images.s3.amazonaws.com/thing/158798/120695.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/158798/sizes/120695-420.jpg,11.0
Standard,c. 800 BCE,bronze with brown patina,Decorative Arts and Design,2.0,11.625,1.375,Metals,"unknown Iranian, Lorestan",Iranian,https://cmoa-collection-images.s3.amazonaws.com/thing/3059/CMA-77-41-2-A-C.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/3059/sizes/CMA-77-41-2-A-C-420.jpg,3.0
Snuff bottle: Carved Glass,18th-19th century,glass,Decorative Arts and Design,1.75,3.0,1.0,Glass,unknown Chinese,Chinese,https://cmoa-collection-images.s3.amazonaws.com/thing/1418/CMA-74-H.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/1418/sizes/CMA-74-H-420.jpg,17.0
Gilet,late 19th century,flax thread (?),Decorative Arts and Design,21.5,18.0,0.0,Textiles,"unknown Belgian, Brussels",Belgian,https://cmoa-collection-images.s3.amazonaws.com/thing/11491/CMA-69-46-11.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/11491/sizes/CMA-69-46-11-420.jpg,13.0
Chair,c. 1853,oak and beech with modern upholstery and brass,Decorative Arts and Design,15.0,35.5,16.25,Wood,Augustus Welby Northmore Pugin|Henry George Thompson,British|British,https://cmoa-collection-images.s3.amazonaws.com/thing/8711/CMA-95-113-_1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8711/sizes/CMA-95-113-_1-420.jpg,3.0
"Night in Auxerre, France",,charcoal on paper,Fine Arts,16.0,22.0,0.0,drawings and watercolors,Muirhead Bone,Scottish,https://cmoa-collection-images.s3.amazonaws.com/thing/99772/1008047.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/99772/sizes/1008047-420.jpg,5.0
The Adoration of the Magi,1625,oil on panel,Fine Arts,22.75,15.75,2.0,paintings,Pieter Brueghel II,Flemish,https://cmoa-collection-images.s3.amazonaws.com/thing/0107/1017600.jpg,1.1,https://cmoa-collection-images.s3.amazonaws.com/thing/0107/sizes/1017600-420.jpg,22.0
Anubis,"New Kingdom, 18th Dynasty (c. 1570-1320 BCE), 1450-1410 BCE",carved wood,Decorative Arts and Design,2.25,7.875,3.0,Wood,unknown Egyptian,Egyptian,https://cmoa-collection-images.s3.amazonaws.com/thing/3308/CMA-75-53.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/3308/sizes/CMA-75-53-420.jpg,3.0
Bed; [perspective],c. 1860-1875,"ink, pencil, and watercolor on paper",Heinz Architectural Center,12.0,16.5,0.0,drawings and watercolors,unknown,undetermined,https://cmoa-collection-images.s3.amazonaws.com/thing/115856/1033907.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/115856/sizes/1033907-420.jpg,6.0
Lamp,5th century,bronze,Decorative Arts and Design,7.0,5.75,3.25,lighting devices,unknown Coptic,Coptic Egyptian,https://cmoa-collection-images.s3.amazonaws.com/thing/4208/CMA-63-18-2.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4208/sizes/CMA-63-18-2-420.jpg,1.0
Sechszehn Tafeln zu Goethe's Farbenlehre und Siebenundzwanzig Tafeln zu Dessen Beiträge zur Optik nebst Erklärung : Als Nachtrag für die Besitzer von Goethe's sämmtlichen Werken zu allen erschienenen Ausgaben.,1842,colored plates,Fine Arts,8.0,10.125,0.25,books,Johann W. Goethe|J.G. Cotta'scher Verlag,German|German,https://cmoa-collection-images.s3.amazonaws.com/thing/157051/114456-cover.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/157051/sizes/114456-cover-420.jpg,1.0
"Messire Michel Le Tellier, Chancelier de France (after Jakob Ferdinand Vouet)",c. 1675-1700,engraving,Fine Arts,8.625,10.438,0.0,prints,Gérard Edelinck,Flemish,https://cmoa-collection-images.s3.amazonaws.com/thing/102133/1005172.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/102133/sizes/1005172-420.jpg,11.0
"Study for ""Ichikawa Omezo as Kanae Tanigoro at Kambara",1852,ink on paper,Fine Arts,11.0,15.313,0.0,drawings and watercolors,Kunisada (Toyokuni III),Japanese,https://cmoa-collection-images.s3.amazonaws.com/thing/105898/1029135.jpg,1.1,https://cmoa-collection-images.s3.amazonaws.com/thing/105898/sizes/1029135-420.jpg,22.0
The Miracle of St. Anthony,1798,oil on canvas,Fine Arts,109.5,26.0,2.125,paintings,Francisco de Goya,Spanish,https://cmoa-collection-images.s3.amazonaws.com/thing/133964/1011866.jpg,1.05,https://cmoa-collection-images.s3.amazonaws.com/thing/133964/sizes/1011866-420.jpg,21.0
Vase,c. 1900,blown iridescent overlaid glass,Decorative Arts and Design,0.0,8.0,0.0,containers,Tiffany Furnaces|Louis Comfort Tiffany,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/0764/CMA-71-1.jpg,1.5,https://cmoa-collection-images.s3.amazonaws.com/thing/0764/sizes/CMA-71-1-420.jpg,30.0
Sauceboat,c. 1775,silver,Decorative Arts and Design,6.625,4.25,3.875,Metals,Matthew West,Irish,https://cmoa-collection-images.s3.amazonaws.com/thing/8529/CMA-70-7-156.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8529/sizes/CMA-70-7-156-420.jpg,5.0
Nazis of Suburbia,1999,"photograph/mixed media, glass frame",Contemporary Art,9.375,6.875,0.375,Mixed Media,Josef Strau,Austrian,https://cmoa-collection-images.s3.amazonaws.com/thing/158836/110856.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/158836/sizes/110856-420.jpg,3.0
Species of Copepoda,c. 1880-1890,colored glass and painted glass,Decorative Arts and Design,9.625,15.0,3.0,Glass,Leopold Blaschka|Rudolf Blaschka,German|German,https://cmoa-collection-images.s3.amazonaws.com/thing/44847/7897.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/44847/sizes/7897-420.jpg,6.0
Cassolette with case,c. 1880-1900,"pressed glass with enameled gold, sapphire and ruby cabochon, ivory",Decorative Arts and Design,4.0,5.375,3.0,Glass,Georges Le Saché,French,https://cmoa-collection-images.s3.amazonaws.com/thing/1763/CMA-77-43-19-A-D.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/1763/sizes/CMA-77-43-19-A-D-420.jpg,9.0
"Greenhouse Showroom, Best Products, Inc., San Leandro, CA: perspectives, elevations, and sketches",1984,ink and wash on paper,Heinz Architectural Center,13.938,11.063,0.0,architectural drawings,James N. Wines|SITE,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/129987/103720.jpg,1.15,https://cmoa-collection-images.s3.amazonaws.com/thing/129987/sizes/103720-420.jpg,23.0
Male Figure Seated in Front of Hut Reading Book,c. 1920s,wood,Decorative Arts and Design,5.0,2.25,3.375,Wood,unknown African,African,https://cmoa-collection-images.s3.amazonaws.com/thing/3797/CMA-93-169-17.jpg,1.2,https://cmoa-collection-images.s3.amazonaws.com/thing/3797/sizes/CMA-93-169-17-420.jpg,24.0
"Antilia (Ambani Residence), Mumbai, India: inside/outside uses of strata",2003,"ink, wash, and correction fluid on paper",Heinz Architectural Center,10.5,8.625,0.0,architectural drawings,James N. Wines|SITE,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/129982/103728.jpg,1.15,https://cmoa-collection-images.s3.amazonaws.com/thing/129982/sizes/103728-420.jpg,23.0
Tea Bowl,19th century,glazed earthenware,Decorative Arts and Design,5.25,2.25,5.25,Ceramics,unknown Japanese,Japanese,https://cmoa-collection-images.s3.amazonaws.com/thing/2219/CMA-88-13-3.jpg,1.3,https://cmoa-collection-images.s3.amazonaws.com/thing/2219/sizes/CMA-88-13-3-420.jpg,26.0
"Entropia, Part 1: HOMEOFFICE [axonometric drawings]",1996,Iris inkjet print on photographic paper,Heinz Architectural Center,20.0,16.0,0.0,prints,Reinhold Martin|Kadambari Baxi,American|Indian,https://cmoa-collection-images.s3.amazonaws.com/thing/13146/13146.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/13146/sizes/13146-420.jpg,5.0
Eksploatacija mrtvih [Exploitation of the Dead] – 193,1984,acrylic on wooden board,Contemporary Art,8.858,8.661,0.0,mixed media,Mladen Stilinović,Serbian,https://cmoa-collection-images.s3.amazonaws.com/thing/129734/103878.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/129734/sizes/103878-420.jpg,13.0
George Bernard Shaw,1934,gilt bronze,Fine Arts,20.0,24.25,12.5,sculpture,Sir Jacob Epstein,British,https://cmoa-collection-images.s3.amazonaws.com/thing/117485/1008254-7153.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/117485/sizes/1008254-7153-420.jpg,18.0
Lady with Servant and Dog,c. 1671-1673,oil on canvas,Fine Arts,22.875,27.125,1.625,paintings,Jacob Ochtervelt,Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/115796/1009241.jpg,1.45,https://cmoa-collection-images.s3.amazonaws.com/thing/115796/sizes/1009241-420.jpg,29.0
"Vuyelwa ""Vuvu"" Makubetse, KwaThema Community Hall, Springs, Johannesburg",2011,gelatin silver print,Contemporary Art,24.88,34.875,0.0,photographs,Zanele Muholi,South African,https://cmoa-collection-images.s3.amazonaws.com/thing/121758/101707.jpg,1.1,https://cmoa-collection-images.s3.amazonaws.com/thing/121758/sizes/101707-420.jpg,22.0
Vision of Saint Ildephonsus,c. 1520-1550,oil on panel,Fine Arts,14.0,16.25,3.375,paintings,Adrien Ysenbrandt,Flemish,https://cmoa-collection-images.s3.amazonaws.com/thing/119264/1011710.jpg,1.1,https://cmoa-collection-images.s3.amazonaws.com/thing/119264/sizes/1011710-420.jpg,22.0
Le Corbeau,,etching in 2 colors,Fine Arts,16.0,22.0,0.0,prints,Mario Prassinos,Greek,https://cmoa-collection-images.s3.amazonaws.com/thing/108412/1009214-layout.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/108412/sizes/1009214-layout-420.jpg,3.0
Trudl,1931,pencil drawing,Fine Arts,26.125,20.5,1.25,drawings and watercolors,Oskar Kokoschka,Austrian,https://cmoa-collection-images.s3.amazonaws.com/thing/126400/1011793.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/126400/sizes/1011793-420.jpg,10.0
Reception for Shah Abbas II,16th-17th century,tempera on paper,Fine Arts,15.938,22.5,0.0,drawings and watercolors,unknown Persian,Persian,https://cmoa-collection-images.s3.amazonaws.com/thing/114966/1016560.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/114966/sizes/1016560-420.jpg,3.0
"Textile fragment, Border",18th or 19th century,"cotton, natural",Decorative Arts and Design,2.75,18.0,0.0,Textiles,unknown Italian,Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/4801/CMA-79-13-11.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4801/sizes/CMA-79-13-11-420.jpg,19.0
Charm box (Ga'u),19th century,"gilt silver, copper, painted linen",Decorative Arts and Design,5.25,6.25,2.625,Metals,unknown Tibetan,Tibetan,https://cmoa-collection-images.s3.amazonaws.com/thing/3472/CMA-80-18-6-A-B.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/3472/sizes/CMA-80-18-6-A-B-420.jpg,3.0
Bracelet,c. 1920s,ivory,Decorative Arts and Design,2.875,0.375,2.875,costume,unknown African,African,https://cmoa-collection-images.s3.amazonaws.com/thing/3816/CMA-93-169-26-6.jpg,1.45,https://cmoa-collection-images.s3.amazonaws.com/thing/3816/sizes/CMA-93-169-26-6-420.jpg,29.0
Maya Bowl,1976 (designed) 1984 (manufactured),stainless steel,Decorative Arts and Design,9.875,4.0,9.875,containers,Giulio Confalonieri|Alessi,Italian|Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/2901/CMA-85-53-4.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/2901/sizes/CMA-85-53-4-420.jpg,3.0
Landscape with the Rape of Ganymede,c.1603-1605,engraving,Fine Arts,14.25,10.125,0.0,prints,Jan Saenredam|Abraham Bloemaert,Dutch|Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/150821/112896.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/150821/sizes/112896-420.jpg,17.0
Corner chair,"designed 1984, manufactured 2000",painted aluminum,Decorative Arts and Design,19.75,29.5,19.75,furniture,Donald Judd|Janssen,American|Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/0188/CMA-2000-40_1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/0188/sizes/CMA-2000-40_1-420.jpg,1.0
Box,c. 1830,gold and enamel,Decorative Arts and Design,3.125,0.75,2.188,containers,unknown Swiss,Swiss,https://cmoa-collection-images.s3.amazonaws.com/thing/4391/CMA-27-10-653.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4391/sizes/CMA-27-10-653-420.jpg,20.0
Mug,19th century,"glass, pewter",Decorative Arts and Design,6.0,9.75,4.75,Glass,unknown German,German,https://cmoa-collection-images.s3.amazonaws.com/thing/1175/CMA-22-5-1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/1175/sizes/CMA-22-5-1-420.jpg,12.0
Abandoned,1954,oil on panel,Contemporary Art,49.5,40.0,1.5,paintings,Roger Dudant,Belgian,https://cmoa-collection-images.s3.amazonaws.com/thing/149924/55.31.jpg,1.2,https://cmoa-collection-images.s3.amazonaws.com/thing/149924/sizes/55.31-420.jpg,24.0
David Fighting the Lion,1631,engraving,Fine Arts,14.25,19.25,0.0,prints,Claude Mellan|Gian Lorenzo Bernini,French|Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/97485/1005395.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/97485/sizes/1005395-420.jpg,5.0
Bathroom Rose Set,2000,aluminum,Decorative Arts and Design,2.0,2.0,2.0,Metals,Jasper Morrison|Franz Schneider Brakel GmbH + Co.,British|German,https://cmoa-collection-images.s3.amazonaws.com/thing/5554/CMA-2001-23-2-6.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/5554/sizes/CMA-2001-23-2-6-420.jpg,12.0
Gbekre - Monkey God,19th-20th century,"wood with traces of paint, twine",Decorative Arts and Design,8.0,30.0,8.0,sculpture,unknown Baulé,Baulé,https://cmoa-collection-images.s3.amazonaws.com/thing/7481/CMA-76-61-1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/7481/sizes/CMA-76-61-1-420.jpg,1.0
Cup and saucer,c. 1929,earthenware,Decorative Arts and Design,6.625,2.75,6.625,Ceramics,Eva Zeisel|Schramberger Majolika Fabrik,American|German,https://cmoa-collection-images.s3.amazonaws.com/thing/1136/CMA-1998-24-16-14-A-B.jpg,1.5,https://cmoa-collection-images.s3.amazonaws.com/thing/1136/sizes/CMA-1998-24-16-14-A-B-420.jpg,30.0
Coif,late 18th century,flax thread,Decorative Arts and Design,7.25,7.0,0.0,Textiles,unknown French,French,https://cmoa-collection-images.s3.amazonaws.com/thing/9714/CMA-69-46-39.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/9714/sizes/CMA-69-46-39-420.jpg,11.0
Inkwell (Portrait of Pavel Janak),c. 1911,glazed earthenware,Decorative Arts and Design,4.75,2.5,3.625,Ceramics,Vlastislav Hofman,Czech,https://cmoa-collection-images.s3.amazonaws.com/thing/23527/6387.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/23527/sizes/6387-420.jpg,1.0
Box,19th century,gold and enamel,Decorative Arts and Design,3.25,0.5,1.5,containers,unknown Swiss,Swiss,https://cmoa-collection-images.s3.amazonaws.com/thing/5592/CMA-27-10-674.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/5592/sizes/CMA-27-10-674-420.jpg,20.0
Cane,c. 1920s,Wood,Decorative Arts and Design,1.25,36.5,1.25,Wood,unknown Liberian,Liberian,https://cmoa-collection-images.s3.amazonaws.com/thing/7497/CMA-93-169-69.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/7497/sizes/CMA-93-169-69-420.jpg,5.0
Lidded jar,1911-1937,glass,Decorative Arts and Design,0.0,10.0,0.0,Glass,Maurice Marinot,French,https://cmoa-collection-images.s3.amazonaws.com/thing/2421/CMA-71-38-10-A-B.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/2421/sizes/CMA-71-38-10-A-B-420.jpg,9.0
Loch Lomond and Ben Lomond,,albumen print,Photography,14.0,10.375,0.0,photographs,James Valentine,Scottish,https://cmoa-collection-images.s3.amazonaws.com/thing/111834/1017025.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/111834/sizes/1017025-420.jpg,2.0
Untitled,1981,"tempera, gold leaf and oil on Masonite",Contemporary Art,11.75,10.625,1.125,paintings,Juan González,Cuban,https://cmoa-collection-images.s3.amazonaws.com/thing/150159/81.106.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/150159/sizes/81.106-420.jpg,1.0
"Abenteurer der Kannibalen Bioethicists [Adventure of the Savage Bioethicists],",2001,"color lithograph, woodcut, chine collé, and collage on paper",Contemporary Art,3.875,7.5,1.0,drawings and watercolors,Enrique Chagoya,Mexican,https://cmoa-collection-images.s3.amazonaws.com/thing/121767/462.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/121767/sizes/462-420.jpg,3.0
Tobacco Grater,18th century,ivory,Decorative Arts and Design,2.75,8.25,0.875,tools and equipment,unknown Dutch,Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/1185/CMA-27-10-484.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/1185/sizes/CMA-27-10-484-420.jpg,6.0
Collage No. 3,1957,paper collage,Contemporary Art,19.25,14.25,0.0,collages,Eduardo Chillida,Spanish,https://cmoa-collection-images.s3.amazonaws.com/thing/99614/1010959_cropped.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/99614/sizes/1010959_cropped-420.jpg,1.0
"Cruet set, with Frame, Cruets, and Labels",1784-1789,"silver, sterling standard, and cut glass",Decorative Arts and Design,8.75,5.125,3.875,Metals,John Scofield|Susanna Barker,English|English,https://cmoa-collection-images.s3.amazonaws.com/thing/5922/CMA-48-1-18-A-E.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/5922/sizes/CMA-48-1-18-A-E-420.jpg,11.0
Cruet set (George III),1794-1795,"silver, sterling standard, cut glass, and wood (mahogany)",Decorative Arts and Design,8.188,10.0,5.25,Metals,Peter and Ann Bateman,British,https://cmoa-collection-images.s3.amazonaws.com/thing/8329/CMA-48-1-9-A-M.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8329/sizes/CMA-48-1-9-A-M-420.jpg,16.0
"Bust of George Gordon, Lord Byron",c. 1822,marble,Decorative Arts and Design,12.0,24.0,9.0,sculpture,Lorenzo Bartolini,Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/160083/1012577-1993.jpg,1.15,https://cmoa-collection-images.s3.amazonaws.com/thing/160083/sizes/1012577-1993-420.jpg,23.0
"Aeolian Harp at Open City, Ritoque, Chile",2010,"inkjet print, printed 2016",Heinz Architectural Center,18.5,12.625,1.5,photographs,Leonardo Finotti,Brazilian,https://cmoa-collection-images.s3.amazonaws.com/thing/204748/117361_ArtistFile.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/204748/sizes/117361_ArtistFile-420.jpg,8.0
Fan,c. 1774-1789,mother of pearl and paint,Decorative Arts and Design,20.0,11.25,1.0,costume,unknown French,French,https://cmoa-collection-images.s3.amazonaws.com/thing/75402/27-10-421.jpg,1.15,https://cmoa-collection-images.s3.amazonaws.com/thing/75402/sizes/27-10-421-420.jpg,23.0
Knife,c. 1920s,"metal and leather, liberia",Decorative Arts and Design,1.875,13.875,1.25,Metals,unknown African,African,https://cmoa-collection-images.s3.amazonaws.com/thing/3888/CMA-93-169-42.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/3888/sizes/CMA-93-169-42-420.jpg,12.0
Comb,c. 1690,tortoiseshell,Decorative Arts and Design,1.375,3.75,0.063,tools and equipment,unknown Jamaican|unknown British,Jamaican|British,https://cmoa-collection-images.s3.amazonaws.com/thing/5063/CMA-95-6-5.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/5063/sizes/CMA-95-6-5-420.jpg,4.0
Encounter V,1957,iron and cement,Contemporary Art,54.0,79.5,3.5,sculpture,Lynn Russell Chadwick,British,https://cmoa-collection-images.s3.amazonaws.com/thing/8035/CMA-59-57_1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8035/sizes/CMA-59-57_1-420.jpg,18.0
Bag,1920-1950,Leather,Decorative Arts and Design,8.0,16.0,0.5,costume,unknown Liberian,Liberian,https://cmoa-collection-images.s3.amazonaws.com/thing/3923/CMA-93-169-99.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/3923/sizes/CMA-93-169-99-420.jpg,10.0
Coast of Capri,1822,oil on canvas,Fine Arts,38.625,24.75,3.5,paintings,Johan Christian Clausen Dahl,Norwegian,https://cmoa-collection-images.s3.amazonaws.com/thing/135923/1004102.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/135923/sizes/1004102-420.jpg,3.0
Belthook,480-256 BCE,"bronze, inlaid with turquoise and silver, w/traces of gilding",Decorative Arts and Design,0.625,2.625,1.0,Metals,unknown Chinese,Chinese,https://cmoa-collection-images.s3.amazonaws.com/thing/3034/CMA-73-48-7.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/3034/sizes/CMA-73-48-7-420.jpg,14.0
"Collen Mfazwe, August House, Johannesburg",2012,gelatin silver print,Contemporary Art,25.0,35.25,0.0,photographs,Zanele Muholi,South African,https://cmoa-collection-images.s3.amazonaws.com/thing/230573/102859.jpg,1.1,https://cmoa-collection-images.s3.amazonaws.com/thing/230573/sizes/102859-420.jpg,22.0
Light Construction I,1984,shaped canvas with neon element and acrylic paint,Contemporary Art,58.375,49.375,8.0,mixed media,Jane Haskell,American,https://cmoa-collection-images.s3.amazonaws.com/thing/104170/90056.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/104170/sizes/90056-420.jpg,8.0
Dressing table,c. 1740,"deal and walnut secondary, with box and ebony shringing",Decorative Arts and Design,32.25,27.75,20.125,Wood,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/54169/1013921.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/54169/sizes/1013921-420.jpg,19.0
Portrait of the Artist with a Soft Hat,1908,etching,Fine Arts,14.25,19.25,0.0,prints,Muirhead Bone,Scottish,https://cmoa-collection-images.s3.amazonaws.com/thing/110900/1001663-image.jpg,1.2,https://cmoa-collection-images.s3.amazonaws.com/thing/110900/sizes/1001663-image-420.jpg,24.0
"Miniature of Wilhemina Charlotte Caroline of Anspach, Queen of George II of England (1683-1737)",18th century,wax,Decorative Arts and Design,9.0,10.75,1.75,sculpture,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/163703/1005732.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/163703/sizes/1005732-420.jpg,17.0
Fan,19th century,pearl with lithographs on paper,Decorative Arts and Design,1.0,11.5,1.125,costume,unknown French,French,https://cmoa-collection-images.s3.amazonaws.com/thing/74059/1005740.jpg,1.15,https://cmoa-collection-images.s3.amazonaws.com/thing/74059/sizes/1005740-420.jpg,23.0
Vegetable dish,1938,silver-plated metal,Decorative Arts and Design,13.5,3.375,9.0,containers,Belle Kogan|Reed & Barton,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/194528/116947-4413.jpg,1.5,https://cmoa-collection-images.s3.amazonaws.com/thing/194528/sizes/116947-4413-420.jpg,30.0
Clutha Vase,c. 1885,glass,Decorative Arts and Design,0.0,11.625,0.0,Glass,Christopher Dresser|James Couper & Sons,British|British,https://cmoa-collection-images.s3.amazonaws.com/thing/113992/1002153-4533.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/113992/sizes/1002153-4533-420.jpg,8.0
"A Path Near Bahai Temple, Evanston, Illinois",1968,gelatin silver print,Photography,14.0,10.875,0.0,photographs,Algimantas S. J. Kezys,Lithuanian,https://cmoa-collection-images.s3.amazonaws.com/thing/111863/1020275.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/111863/sizes/1020275-420.jpg,6.0
Candlestick,c. 1800,glass and gilded brass,Decorative Arts and Design,0.0,10.75,0.0,lighting devices,unknown British,British,https://cmoa-collection-images.s3.amazonaws.com/thing/103583/1014473_cropped.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/103583/sizes/1014473_cropped-420.jpg,12.0
Long sword (daito),c. 1850,"lacquer, gold, silver, ray skin, silk braid",Decorative Arts and Design,3.25,34.25,3.0,weapons and ammunition,unknown Japanese,Japanese,https://cmoa-collection-images.s3.amazonaws.com/thing/7476/CMA-73-16-3-A-F.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/7476/sizes/CMA-73-16-3-A-F-420.jpg,15.0
Sugar tongs,c. 1765,silver,Decorative Arts and Design,1.875,5.0,0.5,Metals,unknown Spanish,Spanish,https://cmoa-collection-images.s3.amazonaws.com/thing/4983/CMA-27-10-1079.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4983/sizes/CMA-27-10-1079-420.jpg,4.0
The Watchdog of the Beloved,1958,oil on canvas,Contemporary Art,55.0,47.125,1.5,paintings,Ger Lataster,Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/136330/1011026.jpg,1.45,https://cmoa-collection-images.s3.amazonaws.com/thing/136330/sizes/1011026-420.jpg,29.0
Bottle,no date,porcelain,Decorative Arts and Design,4.5,5.75,4.0,Ceramics,unknown Japanese,Japanese,https://cmoa-collection-images.s3.amazonaws.com/thing/3220/CMA-70-55-10.jpg,1.3,https://cmoa-collection-images.s3.amazonaws.com/thing/3220/sizes/CMA-70-55-10-420.jpg,26.0
