title,creation_date,medium,department,item_width,item_height,item_depth,classification,full_name,nationality,img_url,value,small_img_url,total
Table,c. 1760,mahogany,Decorative Arts and Design,38.0,40.0,18.0,Wood,"Oeben, Jean-François, M.E.",French,https://cmoa-collection-images.s3.amazonaws.com/thing/53971/1016053.jpg,1.3,https://cmoa-collection-images.s3.amazonaws.com/thing/53971/sizes/1016053-420.jpg,26.0
Tureen,1760-1770,faience,Decorative Arts and Design,4.687,5.75,7.125,Ceramics,"unknown Belgian, Brussels",Belgian,https://cmoa-collection-images.s3.amazonaws.com/thing/150456/duck.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/150456/sizes/duck-420.jpg,7.0
Tureen,1760-1770,faience,Decorative Arts and Design,7.0,5.5,4.75,Ceramics,"unknown Belgian, Brussels",Belgian,https://cmoa-collection-images.s3.amazonaws.com/thing/3263/CMA-70-7-94-A-B.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/3263/sizes/CMA-70-7-94-A-B-420.jpg,7.0
Strongbox,16th century,steel,Decorative Arts and Design,4.125,2.875,2.75,Metals,unknown German,German,https://cmoa-collection-images.s3.amazonaws.com/thing/3267/CMA-71-14-2.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/3267/sizes/CMA-71-14-2-420.jpg,19.0
Side chair,c. 1685,carved walnut with contemporary needlework upholstery,Decorative Arts and Design,21.0,46.0,19.0,furniture,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/103578/1016120_cropped.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/103578/sizes/1016120_cropped-420.jpg,6.0
Side chair,c. 1685,carved walnut with modern needlework upholstery,Decorative Arts and Design,21.0,46.0,19.0,furniture,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/54453/1016120.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/54453/sizes/1016120-420.jpg,6.0
Side chair,c. 1750,carved and veneered wood,Decorative Arts and Design,21.0,46.0,18.0,furniture,unknown Dutch|unknown German,Dutch|German,https://cmoa-collection-images.s3.amazonaws.com/thing/8743/CMA-71-14-8_1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8743/sizes/CMA-71-14-8_1-420.jpg,1.0
Armchair,c. 1750-1760,walnut or fruitwood,Decorative Arts and Design,32.5,42.5,21.0,Wood,unknown German,German,https://cmoa-collection-images.s3.amazonaws.com/thing/54167/1016123.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/54167/sizes/1016123-420.jpg,8.0
Youth,c. 140 CE,marble,Decorative Arts and Design,15.0,36.5,9.0,sculpture,unknown Roman,Ancient Roman,https://cmoa-collection-images.s3.amazonaws.com/thing/151902/1016125-1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/151902/sizes/1016125-1-420.jpg,3.0
Vase,c. 1900,blown iridescent overlaid glass,Decorative Arts and Design,0.0,8.0,0.0,containers,Tiffany Furnaces|Louis Comfort Tiffany,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/0764/CMA-71-1.jpg,1.5,https://cmoa-collection-images.s3.amazonaws.com/thing/0764/sizes/CMA-71-1-420.jpg,30.0
St. Florian,c. 1490,carved and polychromed wood,Decorative Arts and Design,17.0,46.0,10.0,Wood,unknown Swabian,Swabian,https://cmoa-collection-images.s3.amazonaws.com/thing/98035/1016132-2.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/98035/sizes/1016132-2-420.jpg,2.0
Saint,c. 1490,carved and polychromed wood,Decorative Arts and Design,17.0,46.0,9.5,Wood,unknown Swabian,Swabian,https://cmoa-collection-images.s3.amazonaws.com/thing/98042/1016133-2.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/98042/sizes/1016133-2-420.jpg,2.0
Baluster panel,1898-1899,painted iron,Decorative Arts and Design,10.0,35.0,0.0,Metals,Louis H. Sullivan|George Grant Elmslie|Winslow Brothers Company,American|American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/117047/1016140-4926.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/117047/sizes/1016140-4926-420.jpg,2.0
Tea Caddy,c. 1770-1775,glass with silver mounts,Decorative Arts and Design,3.5,5.0,3.25,Glass,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/8342/CMA-71-34-1-A-B.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8342/sizes/CMA-71-34-1-A-B-420.jpg,11.0
Tea Caddy,c. 1770-1775,glass with silver mounts,Decorative Arts and Design,3.625,5.0,2.75,Glass,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/8343/CMA-71-34-2-A-B.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8343/sizes/CMA-71-34-2-A-B-420.jpg,11.0
Box for tea caddy,c. 1770-1775,"wood covered w/shagreen, velvet interior, silver hinges, metallic piping",Decorative Arts and Design,8.0,8.5,5.25,Wood,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/8344/CMA-71-34-3.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8344/sizes/CMA-71-34-3-420.jpg,19.0
Vase,1-299 CE,glazed fritware,Decorative Arts and Design,5.5,6.0,5.5,Ceramics,unknown Romano-Egyptian,Romano-Egyptian,https://cmoa-collection-images.s3.amazonaws.com/thing/3269/CMA-71-35.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/3269/sizes/CMA-71-35-420.jpg,1.0
Lidded jar,1911-1937,glass,Decorative Arts and Design,0.0,10.0,0.0,Glass,Maurice Marinot,French,https://cmoa-collection-images.s3.amazonaws.com/thing/2421/CMA-71-38-10-A-B.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/2421/sizes/CMA-71-38-10-A-B-420.jpg,9.0
Wall Tile (Fragment of Female Head),16th century,tin glazed pottery,Decorative Arts and Design,7.625,10.375,1.25,Ceramics,unknown Persian,Persian,https://cmoa-collection-images.s3.amazonaws.com/thing/2425/CMA-71-41-1.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/2425/sizes/CMA-71-41-1-420.jpg,44.0
Wall Tile,17th century,tin-glazed pottery,Decorative Arts and Design,8.875,9.0,1.25,Ceramics,unknown Persian,Persian,https://cmoa-collection-images.s3.amazonaws.com/thing/1749/CMA-71-41-2.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/1749/sizes/CMA-71-41-2-420.jpg,44.0
Om Hrm Yantra,c. 1700,tempera on linen,Fine Arts,29.25,29.25,1.375,paintings,unknown Indian,Indian,https://cmoa-collection-images.s3.amazonaws.com/thing/121267/1016209.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/121267/sizes/1016209-420.jpg,2.0
Priest's chasuble,17th-18th century,"silk with silver and metallic thread embroidery, lined with cotton",Decorative Arts and Design,0.0,41.5,0.0,Textiles,unknown Austrian|unknown Italian,Austrian|Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/98550/71.43.%20Chasuble.%20BL.%20Overall%20front.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/98550/sizes/71.43.%20Chasuble.%20BL.%20Overall%20front-420.jpg,1.0
Fire screen,1765-1775,wool tapestry and gilt over gesso over wood,Decorative Arts and Design,31.0,43.0,16.5,furniture,François-Toussaint Foliot,French,https://cmoa-collection-images.s3.amazonaws.com/thing/182120/1016213-1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/182120/sizes/1016213-1-420.jpg,5.0
Decanter,late 19th century,blown glass bottle and pressed glass stopper w/enamel & gilding,Decorative Arts and Design,4.312,12.938,4.312,Glass,Auguste Daum|Nancy Glass Manufacture,French|French,https://cmoa-collection-images.s3.amazonaws.com/thing/0747/CMA-71-50-2-A-B.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/0747/sizes/CMA-71-50-2-A-B-420.jpg,2.0
Perfume bottle,c. 1850,cut amber glass with porcelain cameo inclusions,Decorative Arts and Design,3.0,4.625,1.875,Glass,Apsley Pellat,English,https://cmoa-collection-images.s3.amazonaws.com/thing/0047/CMA-71-50-4-1-A-B.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/0047/sizes/CMA-71-50-4-1-A-B-420.jpg,11.0
Perfume bottle,c. 1850,cut amber glass with porcelain cameo inclusions,Decorative Arts and Design,3.0,4.625,1.875,Glass,Apsley Pellat,English,https://cmoa-collection-images.s3.amazonaws.com/thing/0048/CMA-71-50-4-2-A-B.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/0048/sizes/CMA-71-50-4-2-A-B-420.jpg,11.0
Footed Bowl,no date,glass,Decorative Arts and Design,12.375,8.0,9.875,Glass,unknown English|unknown Irish,English|Irish,https://cmoa-collection-images.s3.amazonaws.com/thing/0722/CMA-71-51-10.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/0722/sizes/CMA-71-51-10-420.jpg,5.0
"Candlestick, one of a pair",no date,glass with a crystal base,Decorative Arts and Design,3.0,9.0,3.0,lighting devices,unknown English|unknown Irish,English|Irish,https://cmoa-collection-images.s3.amazonaws.com/thing/4786/CMA-71-51-13-B.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4786/sizes/CMA-71-51-13-B-420.jpg,4.0
Candlestick,c. 1780,glass with a crystal base,Decorative Arts and Design,3.25,9.875,3.25,lighting devices,unknown English|unknown Irish,English|Irish,https://cmoa-collection-images.s3.amazonaws.com/thing/1750/CMA-71-51-14.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/1750/sizes/CMA-71-51-14-420.jpg,4.0
Candlestick,c. 1780,glass with a crystal base,Decorative Arts and Design,3.0,8.75,3.0,lighting devices,unknown English|unknown Irish,English|Irish,https://cmoa-collection-images.s3.amazonaws.com/thing/1751/CMA-71-51-15.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/1751/sizes/CMA-71-51-15-420.jpg,4.0
Flower holder (Two-Tiered),c. 1775,glass,Decorative Arts and Design,0.0,6.375,0.0,Glass,unknown English|unknown Irish,English|Irish,https://cmoa-collection-images.s3.amazonaws.com/thing/0721/CMA-71-51-18-A-B.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/0721/sizes/CMA-71-51-18-A-B-420.jpg,5.0
Tankard,1709,silver,Decorative Arts and Design,9.625,9.0,7.75,Metals,unknown Danish,Danish,https://cmoa-collection-images.s3.amazonaws.com/thing/4662/CMA-71-51-3.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4662/sizes/CMA-71-51-3-420.jpg,8.0
Tankard,c. 1710-1720,silver,Decorative Arts and Design,9.0,9.5,7.125,Metals,unknown Danish,Danish,https://cmoa-collection-images.s3.amazonaws.com/thing/8104/CMA-71-51-4.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8104/sizes/CMA-71-51-4-420.jpg,8.0
Cup and Saucer,18th century,Earthenware,Decorative Arts and Design,5.0,3.625,5.0,Ceramics,unknown Turkish,Turkish,https://cmoa-collection-images.s3.amazonaws.com/thing/3274/CMA-71-51-6-1-A-B.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/3274/sizes/CMA-71-51-6-1-A-B-420.jpg,5.0
Cup and Saucer,18th century,Earthenware,Decorative Arts and Design,5.0,3.625,5.0,Ceramics,unknown Turkish,Turkish,https://cmoa-collection-images.s3.amazonaws.com/thing/3275/CMA-71-51-6-2-A-B.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/3275/sizes/CMA-71-51-6-2-A-B-420.jpg,5.0
Bowl,c. 1780,glass,Decorative Arts and Design,11.5,8.313,8.5,containers,unknown English|unknown Irish,English|Irish,https://cmoa-collection-images.s3.amazonaws.com/thing/0719/CMA-71-51-8.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/0719/sizes/CMA-71-51-8-420.jpg,1.0
Vase,17th century,Earthenware,Decorative Arts and Design,6.5,12.5,5.5,Ceramics,unknown Persian,Persian,https://cmoa-collection-images.s3.amazonaws.com/thing/3273/CMA-71-5-1.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/3273/sizes/CMA-71-5-1-420.jpg,44.0
"Tile, Wall",13th-14th century,Earthenware,Decorative Arts and Design,11.75,11.75,1.0,Ceramics,"unknown Persian, Kashan",Persian,https://cmoa-collection-images.s3.amazonaws.com/thing/1752/CMA-71-5-2.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/1752/sizes/CMA-71-5-2-420.jpg,44.0
Princess on Horseback,19th century,gouache and watercolor,Fine Arts,22.0,16.0,0.0,drawings and watercolors,Indian School,Indian,https://cmoa-collection-images.s3.amazonaws.com/thing/115020/1016258.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/115020/sizes/1016258-420.jpg,9.0
Woman Handing Fruit to a Child,19th century,watercolor on paper,Fine Arts,19.25,14.25,0.0,drawings and watercolors,unknown Indian,Indian,https://cmoa-collection-images.s3.amazonaws.com/thing/115021/1016260.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/115021/sizes/1016260-420.jpg,9.0
Eyes,1971,"16mm film; color, silent; 35 min.",Film and Video,0.0,0.0,0.0,films,Stan Brakhage,American,https://cmoa-collection-images.s3.amazonaws.com/thing/155299/1016275_detail.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/155299/sizes/1016275_detail-420.jpg,14.0
San Grau,1954,casein on canvas,Contemporary Art,51.75,38.875,1.375,paintings,Raoul Ubac,Belgian,https://cmoa-collection-images.s3.amazonaws.com/thing/152197/71.8.jpg,1.2,https://cmoa-collection-images.s3.amazonaws.com/thing/152197/sizes/71.8-420.jpg,24.0
Bottle,20th century,Earthenware,Decorative Arts and Design,2.5,7.0,2.5,Ceramics,unknown Japanese,Japanese,https://cmoa-collection-images.s3.amazonaws.com/thing/2427/CMA-72-11-7.jpg,1.3,https://cmoa-collection-images.s3.amazonaws.com/thing/2427/sizes/CMA-72-11-7-420.jpg,26.0
Hot water kettle on stand,1931-1941,silver,Decorative Arts and Design,9.0,13.375,9.25,Metals,Georg Jensen Manufactory,Danish,https://cmoa-collection-images.s3.amazonaws.com/thing/4950/CMA-72-14-18-1-A-D.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4950/sizes/CMA-72-14-18-1-A-D-420.jpg,8.0
Teapot,1931-1941,silver,Decorative Arts and Design,8.5,6.0,6.625,containers,Georg Jensen Manufactory,Danish,https://cmoa-collection-images.s3.amazonaws.com/thing/4955/CMA-72-14-18-2-A-B.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4955/sizes/CMA-72-14-18-2-A-B-420.jpg,6.0
Coffeepot,1931-1941,silver,Decorative Arts and Design,9.0,9.5,5.125,containers,Georg Jensen Manufactory,Danish,https://cmoa-collection-images.s3.amazonaws.com/thing/5029/CMA-72-14-18-3-A-B.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/5029/sizes/CMA-72-14-18-3-A-B-420.jpg,6.0
Water pitcher,1931-1941,silver,Decorative Arts and Design,8.0,9.75,5.5,Metals,Georg Jensen Manufactory,Danish,https://cmoa-collection-images.s3.amazonaws.com/thing/5031/CMA-72-14-18-4.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/5031/sizes/CMA-72-14-18-4-420.jpg,8.0
Sugar caster,1931-1941,silver,Decorative Arts and Design,3.75,7.75,3.75,Metals,Georg Jensen Manufactory,Danish,https://cmoa-collection-images.s3.amazonaws.com/thing/5033/CMA-72-14-18-5-A-B.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/5033/sizes/CMA-72-14-18-5-A-B-420.jpg,8.0
Creamer,1931-1941,silver,Decorative Arts and Design,5.0,4.5,3.5,containers,Georg Jensen Manufactory,Danish,https://cmoa-collection-images.s3.amazonaws.com/thing/5944/CMA-72-14-18-6.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/5944/sizes/CMA-72-14-18-6-420.jpg,6.0
Sugar bowl,1931-1941,silver,Decorative Arts and Design,6.0,4.375,5.0,containers,Georg Jensen Manufactory,Danish,https://cmoa-collection-images.s3.amazonaws.com/thing/5945/CMA-72-14-18-7.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/5945/sizes/CMA-72-14-18-7-420.jpg,6.0
Tray,1931-1941,silver,Decorative Arts and Design,33.875,1.625,20.75,containers,Georg Jensen Manufactory,Danish,https://cmoa-collection-images.s3.amazonaws.com/thing/6477/CMA-72-14-18-8.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/6477/sizes/CMA-72-14-18-8-420.jpg,6.0
Balance,1970,gouache and printed plastic on card,Contemporary Art,19.5,15.0,0.0,collages,Roland Gentilcore,American,https://cmoa-collection-images.s3.amazonaws.com/thing/75054/1016378.jpg,1.45,https://cmoa-collection-images.s3.amazonaws.com/thing/75054/sizes/1016378-420.jpg,29.0
Relief from the Temple of Isis,c. 1340-1197 BCE,"limestone, low bas relief",Decorative Arts and Design,36.5,12.5,1.25,sculpture,unknown Egyptian,Egyptian,https://cmoa-collection-images.s3.amazonaws.com/thing/98436/1016385.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/98436/sizes/1016385-420.jpg,4.0
Spouted jar,"New Kingdom, 18th Dynasty, c. 1570-1320 BCE",glazed siliceous ware,Decorative Arts and Design,4.0,3.625,3.0,Ceramics,unknown Egyptian,Egyptian,https://cmoa-collection-images.s3.amazonaws.com/thing/4072/72.18.2%20jar.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4072/sizes/72.18.2%20jar-420.jpg,3.0
Kneeling man,"26th Dynasty or early 27th Dynasty, c. 525 BCE-404 BCE",black basalte,Decorative Arts and Design,8.5,22.5,12.75,Ceramics,unknown Egyptian,Egyptian,https://cmoa-collection-images.s3.amazonaws.com/thing/14422/CMA-72-18-3_x.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/14422/sizes/CMA-72-18-3_x-420.jpg,3.0
"Sculpture, Wall, Fragment",380 BCE-342 BCE/330-305 BCE,granite,Decorative Arts and Design,34.0,34.5,0.0,sculpture,"unknown Egyptian, Behbeit",Egyptian,https://cmoa-collection-images.s3.amazonaws.com/thing/36562/1016388.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/36562/sizes/1016388-420.jpg,4.0
Head of Guanyin,"Yuan Dynasty, 1279 - 1368",wood and paint,Decorative Arts and Design,0.0,52.0,0.0,Wood,"unknown Chinese, Luoyang, Henan province",Chinese,https://cmoa-collection-images.s3.amazonaws.com/thing/11689/CMA-72-19_1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/11689/sizes/CMA-72-19_1-420.jpg,2.0
"Handle, Leopard-Form",c. 200-500,bronze,Decorative Arts and Design,7.25,3.25,4.75,Metals,unknown Sassanian|unknown Parthian,Sassanian|Parthian,https://cmoa-collection-images.s3.amazonaws.com/thing/3279/CMA-72-20.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/3279/sizes/CMA-72-20-420.jpg,1.0
Table clock,c. 1930,"black enameled metal, gold, diamonds, and jade",Decorative Arts and Design,5.375,5.5,2.562,Metals,"unknown French, Paris|Grogan Company",French|American,https://cmoa-collection-images.s3.amazonaws.com/thing/0180/CMA-72-27-A-B.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/0180/sizes/CMA-72-27-A-B-420.jpg,1.0
Book (Du Devoir des Filles),1597,Paper,Decorative Arts and Design,7.5,5.75,1.125,books,Jean de Glen,Belgian,https://cmoa-collection-images.s3.amazonaws.com/thing/10115/1016402.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/10115/sizes/1016402-420.jpg,1.0
Medallion,17th century,ivory,Decorative Arts and Design,2.625,2.75,0.5,sculpture,unknown Russian,Russian,https://cmoa-collection-images.s3.amazonaws.com/thing/2428/CMA-72-41-2.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/2428/sizes/CMA-72-41-2-420.jpg,1.0
Torso of a satyr,1st-2nd century,parian marble,Decorative Arts and Design,11.0,38.5,10.0,sculpture,unknown Roman,Ancient Roman,https://cmoa-collection-images.s3.amazonaws.com/thing/36559/1016428.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/36559/sizes/1016428-420.jpg,3.0
Sleeping Hermaphrodite,1-199 CE,marble,Decorative Arts and Design,23.0,17.5,33.5,sculpture,unknown Roman,Ancient Roman,https://cmoa-collection-images.s3.amazonaws.com/thing/187422/1016429-4.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/187422/sizes/1016429-4-420.jpg,3.0
"Candelabrum, Two-Branched",c. 1925-1940,silver,Decorative Arts and Design,10.25,8.75,4.0,Metals,Georg Jensen Manufactory,Danish,https://cmoa-collection-images.s3.amazonaws.com/thing/4742/CMA-72-49-1-1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4742/sizes/CMA-72-49-1-1-420.jpg,8.0
"Candelabrum, Two-Branched",c. 1925-1940,silver,Decorative Arts and Design,10.25,8.75,4.0,Metals,Georg Jensen Manufactory,Danish,https://cmoa-collection-images.s3.amazonaws.com/thing/4743/CMA-72-49-1-2.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4743/sizes/CMA-72-49-1-2-420.jpg,8.0
Bowl,c. 1925-1940,silver,Decorative Arts and Design,7.875,6.0,7.875,containers,Georg Jensen Manufactory,Danish,https://cmoa-collection-images.s3.amazonaws.com/thing/4959/CMA-72-49-3.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4959/sizes/CMA-72-49-3-420.jpg,6.0
Textile sampler (Framed),17th-18th century,embroidered with silk and painted,Decorative Arts and Design,10.0,12.5,1.625,Textiles,unknown Italian,Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/3282/CMA-72-5-18.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/3282/sizes/CMA-72-5-18-420.jpg,19.0
Work table,1805-1810,"mahogany, tiger and bird's-eye maple, brass, and modern silk",Decorative Arts and Design,20.0,28.75,15.0,Wood,John Seymour|Thomas Seymour,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/54171/1016487.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/54171/sizes/1016487-420.jpg,9.0
Mirror,c. 1740-1760,"walnut veneer, pine, glass",Decorative Arts and Design,18.875,49.0,1.25,mirrors,John Elliot Sr.,American,https://cmoa-collection-images.s3.amazonaws.com/thing/56508/1016489.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/56508/sizes/1016489-420.jpg,1.0
Coffeepot,c. 1800-1815,Silver,Decorative Arts and Design,8.5,11.125,5.25,containers,unknown Italian,Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/8347/CMA-72-60-4.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8347/sizes/CMA-72-60-4-420.jpg,5.0
Tea machine,c. 1810,copper-fused silver plate and ivory,Decorative Arts and Design,12.25,18.375,14.0,Metals,unknown British,British,https://cmoa-collection-images.s3.amazonaws.com/thing/96589/1016504-3.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/96589/sizes/1016504-3-420.jpg,16.0
Footed Bowl,no date,Earthenware,Decorative Arts and Design,7.75,3.125,8.0,Ceramics,unknown Persian,Persian,https://cmoa-collection-images.s3.amazonaws.com/thing/2429/CMA-72-61-10.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/2429/sizes/CMA-72-61-10-420.jpg,44.0
Footed Bowl,9th-10th century,Earthenware,Decorative Arts and Design,6.25,2.125,6.375,Ceramics,"unknown Persian, Amul",Persian,https://cmoa-collection-images.s3.amazonaws.com/thing/2430/CMA-72-61-11.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/2430/sizes/CMA-72-61-11-420.jpg,44.0
Footed Bowl,13th century,glazed earthenware,Decorative Arts and Design,8.625,3.5,8.625,Ceramics,"unknown Persian, Rhages",Persian,https://cmoa-collection-images.s3.amazonaws.com/thing/3287/CMA-72-61-13.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/3287/sizes/CMA-72-61-13-420.jpg,44.0
"Dish, Footed",12th century,Earthenware,Decorative Arts and Design,5.0,1.75,5.0,Ceramics,"unknown Persian, Nishapur",Persian,https://cmoa-collection-images.s3.amazonaws.com/thing/1395/CMA-72-61-14.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/1395/sizes/CMA-72-61-14-420.jpg,44.0
Pitcher,13th century,earthenware with iridized glaze,Decorative Arts and Design,5.0,6.5,5.0,Ceramics,"unknown Persian, Sultanabad",Persian,https://cmoa-collection-images.s3.amazonaws.com/thing/3288/CMA-72-61-15.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/3288/sizes/CMA-72-61-15-420.jpg,44.0
Footed Bowl,10th -11th century,glazed earthenware,Decorative Arts and Design,10.0,3.25,9.75,Ceramics,"unknown Persian, Nishapur",Persian,https://cmoa-collection-images.s3.amazonaws.com/thing/2431/CMA-72-61-16.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/2431/sizes/CMA-72-61-16-420.jpg,44.0
Footed Bowl,13th century,glazed earthenware,Decorative Arts and Design,8.0,4.5,8.0,Ceramics,"unknown Persian, Sultanabad",Persian,https://cmoa-collection-images.s3.amazonaws.com/thing/1753/CMA-72-61-17.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/1753/sizes/CMA-72-61-17-420.jpg,44.0
Pitcher,12th century,"earthenware, lustre-painted",Decorative Arts and Design,5.25,7.375,5.25,Ceramics,"unknown Persian, Rhages",Persian,https://cmoa-collection-images.s3.amazonaws.com/thing/4886/CMA-72-61-18.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/4886/sizes/CMA-72-61-18-420.jpg,44.0
Footed Bowl,10th -11th century,earthenware,Decorative Arts and Design,9.0,3.375,9.0,Ceramics,"unknown Persian, Nishapur",Persian,https://cmoa-collection-images.s3.amazonaws.com/thing/2432/CMA-72-61-19.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/2432/sizes/CMA-72-61-19-420.jpg,44.0
Goblet,c. 1800 BCE,painted earthenware,Decorative Arts and Design,6.5,6.75,6.0,Ceramics,"unknown Persian, Susa",Persian,https://cmoa-collection-images.s3.amazonaws.com/thing/3286/CMA-72-61-1.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/3286/sizes/CMA-72-61-1-420.jpg,44.0
Footed Bowl,13th century,earthenware,Decorative Arts and Design,6.25,3.0,6.25,Ceramics,"unknown Persian, Rhages",Persian,https://cmoa-collection-images.s3.amazonaws.com/thing/2433/CMA-72-61-20.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/2433/sizes/CMA-72-61-20-420.jpg,44.0
"Pitcher, Bird-Form",10th -11th century,glazed earthenware,Decorative Arts and Design,3.75,6.5,4.25,Ceramics,unknown Persian,Persian,https://cmoa-collection-images.s3.amazonaws.com/thing/2434/CMA-72-61-21.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/2434/sizes/CMA-72-61-21-420.jpg,44.0
Dagger,1300 BCE-700 BCE,bronze,Decorative Arts and Design,3.0,32.5,1.75,Metals,"unknown Persian, Luristan",Persian,https://cmoa-collection-images.s3.amazonaws.com/thing/2438/CMA-72-61-38.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/2438/sizes/CMA-72-61-38-420.jpg,6.0
